File Name,LineStrings
1830.json,"[[[166.0, 36.0], [118.0, 36.0]], [[196.0, 195.0], [196.0, 145.0]], [[196.0, 121.0], [196.0, 71.0]], [[143.0, 71.0], [143.0, 134.0]], [[143.0, 146.0], [143.0, 195.0]]]"
2508.json,"[[[96.0, 126.0], [96.0, 79.0]], [[37.0, 79.0], [37.0, 125.0]], [[37.0, 149.0], [37.0, 196.0]]]"
4825.json,"[[[130.0, 152.5], [188.0, 152.5]]]"
2158.json,"[[[111.0, 120.5], [111.0, 200.0]], [[155.0, 200.0], [155.0, 154.0]], [[155.0, 142.0], [155.0, 95.0]]]"
3319.json,"[[[134.0, 115.0], [134.0, 168.0]]]"
1324.json,[]
311.json,"[[[142.0, 188.0], [142.0, 141.0]], [[128.0, 113.0], [128.0, 69.0]]]"
4126.json,"[[[117.5, 73.0], [117.5, 116.5]], [[124.0, 143.5], [124.0, 191.0]], [[183.0, 191.0], [183.0, 131.0]], [[183.0, 107.0], [183.0, 47.0]]]"
3749.json,"[[[166.0, 101.0], [166.0, 57.0]], [[113.0, 143.5], [113.0, 214.0]]]"
1774.json,"[[[190.0, 123.0], [190.0, 66.0]], [[138.0, 66.0], [138.0, 133.0]]]"
741.json,"[[[134.0, 140.5], [134.0, 69.0]]]"
4576.json,"[[[140.0, 206.0], [140.0, 163.0]], [[140.0, 151.0], [140.0, 107.0]]]"
254.json,"[[[110.0, 136.0], [110.0, 80.0]], [[49.0, 142.0], [49.0, 198.0]]]"
4063.json,"[[[190.0, 98.0], [190.0, 45.0]], [[99.5, 67.0], [99.5, 121.0]], [[151.0, 121.0], [151.0, 194.0]]]"
4599.json,"[[[129.0, 67.0], [84.0, 67.0]]]"
1261.json,"[[[86.0, 38.0], [86.0, 92.0]]]"
604.json,"[[[124.0, 131.5], [124.0, 209.0]]]"
4433.json,"[[[148.0, 125.0], [148.0, 176.0]], [[200.0, 176.0], [200.0, 131.0]], [[200.0, 107.0], [200.0, 63.0]]]"
1631.json,"[[[152.0, 177.0], [152.0, 127.0]], [[98.0, 70.0], [98.0, 115.0]], [[98.0, 127.0], [98.0, 177.0]]]"
4960.json,[]
1518.json,"[[[136.0, 173.0], [136.0, 114.0]]]"
3525.json,"[[[179.0, 55.0], [123.5, 55.0]], [[179.0, 171.0], [179.0, 115.0]], [[123.5, 55.0], [123.5, 107.0]]]"
487.json,[]
1148.json,"[[[134.0, 213.0], [134.0, 127.5]]]"
3175.json,[]
2334.json,"[[[170.0, 195.0], [170.0, 151.0]], [[73.0, 75.0], [73.0, 127.0]]]"
25.json,"[[[141.0, 142.0], [141.0, 186.0]]]"
3876.json,[]
2764.json,[]
891.json,"[[[106.0, 58.0], [59.0, 58.0]]]"
2271.json,"[[[76.0, 128.0], [122.0, 128.0]]]"
3899.json,"[[[86.0, 105.0], [86.0, 158.0]], [[86.0, 182.0], [86.0, 235.0]], [[123.0, 235.0], [123.0, 170.0]]]"
3933.json,"[[[137.0, 63.0], [137.0, 114.5]]]"
2621.json,"[[[100.0, 60.0], [55.0, 60.0]], [[55.0, 115.0], [104.0, 115.0]]]"
192.json,"[[[80.0, 59.0], [80.0, 105.0]]]"
3460.json,[]
468.json,"[[[71.0, 64.0], [71.0, 111.0]]]"
3030.json,"[[[90.0, 117.0], [90.0, 180.5]]]"
716.json,"[[[96.0, 185.0], [161.0, 185.0]]]"
4521.json,"[[[68.0, 153.0], [68.0, 196.0]], [[121.0, 196.0], [121.0, 126.5]]]"
1723.json,[]
346.json,"[[[90.0, 172.0], [144.0, 172.0]]]"
1689.json,"[[[95.0, 120.5], [95.0, 175.0]], [[148.0, 175.0], [148.0, 111.0]]]"
4171.json,[]
1373.json,"[[[160.5, 101.5], [98.0, 101.5]], [[160.5, 177.0], [160.5, 101.5]], [[98.0, 101.5], [98.0, 157.0]]]"
4872.json,"[[[150.0, 101.0], [150.0, 55.0]], [[112.0, 133.5], [112.0, 210.0]]]"
4937.json,"[[[125.0, 139.5], [125.0, 192.0]]]"
1666.json,"[[[137.0, 210.0], [137.0, 158.5]]]"
2949.json,"[[[83.0, 180.5], [139.5, 180.5]], [[97.0, 78.0], [97.0, 139.0]], [[139.5, 180.0], [139.5, 113.5]]]"
653.json,[]
4464.json,"[[[52.0, 79.0], [52.0, 124.0]]]"
1236.json,"[[[113.5, 74.0], [67.0, 74.0]]]"
203.json,"[[[158.0, 128.0], [83.0, 128.0]]]"
4034.json,"[[[55.0, 71.0], [55.0, 114.0]], [[55.0, 138.0], [55.0, 182.0]], [[109.0, 182.0], [109.0, 139.0]]]"
3821.json,"[[[135.0, 172.0], [135.0, 108.0]]]"
2733.json,"[[[149.0, 86.5], [149.0, 32.0]], [[88.0, 32.0], [88.0, 84.0]]]"
829.json,"[[[202.0, 99.0], [143.0, 99.0]], [[91.0, 100.0], [39.0, 100.0]], [[92.0, 125.0], [92.0, 169.0]], [[153.0, 169.0], [153.0, 122.0]]]"
983.json,"[[[151.5, 115.0], [108.5, 115.0]], [[179.0, 200.0], [179.0, 138.0]]]"
2363.json,"[[[185.0, 158.0], [185.0, 92.0]], [[128.0, 151.0], [128.0, 213.0]]]"
72.json,"[[[226.0, 127.0], [146.0, 127.0]]]"
2699.json,"[[[192.0, 87.0], [139.0, 87.0]], [[96.0, 87.0], [96.0, 130.0]]]"
3122.json,"[[[183.0, 88.0], [126.0, 88.0]]]"
3572.json,[]
3088.json,"[[[151.5, 44.0], [106.0, 44.0]], [[134.0, 182.0], [134.0, 124.0]], [[151.5, 124.0], [151.5, 44.0]]]"
4258.json,"[[[142.0, 130.0], [203.0, 130.0]]]"
595.json,"[[[84.0, 166.0], [131.0, 166.0]]]"
3067.json,"[[[87.0, 98.0], [87.0, 148.0]]]"
4608.json,"[[[109.0, 139.0], [152.0, 139.0]], [[168.0, 139.0], [168.0, 93.0]]]"
3437.json,"[[[130.0, 137.5], [130.0, 185.0]]]"
1959.json,"[[[125.0, 85.5], [75.0, 85.5]]]"
3964.json,"[[[155.0, 99.0], [103.0, 99.0]], [[152.0, 224.0], [152.0, 132.5]]]"
2676.json,"[[[121.0, 141.5], [121.0, 206.0]]]"
2226.json,"[[[130.0, 191.0], [130.0, 131.0]], [[85.0, 92.0], [85.0, 137.0]]]"
2549.json,"[[[136.0, 207.0], [136.0, 146.5]], [[71.0, 100.0], [71.0, 150.0]]]"
4864.json,[]
2119.json,[]
1365.json,"[[[144.0, 198.0], [144.0, 143.5]]]"
3358.json,"[[[144.0, 132.0], [144.0, 179.0]]]"
4167.json,"[[[132.5, 146.5], [132.5, 190.0]], [[191.0, 190.0], [191.0, 145.0]], [[191.0, 121.0], [191.0, 76.0]]]"
350.json,"[[[128.0, 122.5], [78.0, 122.5]], [[149.0, 146.0], [149.0, 220.0]]]"
1735.json,"[[[147.0, 116.0], [98.0, 116.0]]]"
3708.json,"[[[70.0, 130.0], [70.0, 186.0]], [[122.5, 186.0], [122.5, 134.0]]]"
4537.json,"[[[149.0, 124.0], [149.0, 178.0]]]"
700.json,"[[[129.0, 207.5], [177.0, 207.5]], [[129.0, 147.5], [129.0, 207.5]], [[177.0, 207.0], [177.0, 137.0]]]"
4022.json,"[[[102.0, 143.0], [102.0, 187.0]], [[159.0, 205.0], [159.0, 148.5]], [[147.5, 111.0], [147.5, 67.0]]]"
215.json,"[[[117.0, 206.0], [117.0, 144.0]]]"
1220.json,"[[[115.0, 85.0], [68.0, 85.0]], [[86.0, 142.0], [146.0, 142.0]]]"
4472.json,"[[[128.0, 155.5], [128.0, 223.0]]]"
645.json,[]
4188.json,"[[[119.0, 142.0], [119.0, 208.0]]]"
1670.json,"[[[92.0, 199.0], [144.0, 199.0]]]"
4921.json,"[[[166.0, 159.0], [209.0, 159.0]], [[155.0, 123.0], [71.0, 123.0]], [[209.0, 159.0], [209.0, 108.0]]]"
3564.json,"[[[101.0, 133.0], [101.0, 191.0]], [[152.0, 191.0], [152.0, 148.0]], [[157.0, 101.5], [157.0, 48.0]]]"
1559.json,"[[[130.5, 209.0], [130.5, 158.0]], [[66.0, 78.0], [66.0, 141.0]], [[66.0, 165.0], [66.0, 209.0]]]"
3134.json,"[[[171.0, 197.0], [171.0, 136.0]]]"
1109.json,"[[[193.0, 185.0], [193.0, 135.0]], [[193.0, 111.0], [193.0, 61.0]]]"
64.json,"[[[43.0, 134.0], [96.0, 134.0]], [[158.5, 125.0], [158.5, 82.0]]]"
2375.json,"[[[155.0, 199.0], [155.0, 120.5]], [[101.0, 35.0], [101.0, 98.0]]]"
995.json,[]
2725.json,"[[[163.0, 117.0], [163.0, 55.0]], [[109.0, 37.0], [109.0, 97.5]]]"
3837.json,"[[[73.0, 145.0], [125.0, 145.0]], [[130.5, 90.0], [73.0, 90.0]], [[165.0, 133.5], [165.0, 87.0]], [[130.5, 46.0], [130.5, 90.0]]]"
2230.json,"[[[138.5, 118.0], [95.0, 118.0]], [[131.0, 234.0], [131.0, 159.5]], [[73.0, 187.0], [73.0, 234.0]]]"
2660.json,"[[[132.0, 202.0], [132.0, 140.5]]]"
3972.json,[]
3421.json,"[[[156.5, 65.5], [82.5, 65.5]]]"
429.json,"[[[87.0, 35.0], [87.0, 86.0]], [[87.0, 110.0], [87.0, 162.0]]]"
3071.json,"[[[156.0, 133.0], [156.0, 185.0]], [[196.0, 185.0], [196.0, 140.0]], [[196.0, 116.0], [196.0, 72.0]]]"
583.json,"[[[135.0, 200.5], [185.0, 200.5]], [[135.0, 141.0], [135.0, 200.5]]]"
1298.json,[]
4560.json,"[[[177.0, 182.0], [177.0, 110.0]], [[117.0, 125.0], [117.0, 179.0]]]"
757.json,"[[[135.0, 173.5], [189.0, 173.5]], [[135.0, 121.0], [135.0, 173.0]]]"
1762.json,"[[[42.0, 187.0], [114.0, 187.0]], [[138.0, 187.0], [189.0, 187.0]], [[189.0, 125.0], [140.5, 125.0]]]"
4130.json,[]
307.json,"[[[129.0, 199.0], [129.0, 148.0]]]"
1332.json,[]
4999.json,"[[[102.0, 134.5], [102.0, 213.0]], [[159.0, 213.0], [159.0, 137.0]]]"
4833.json,"[[[161.0, 141.0], [161.0, 91.0]], [[121.0, 48.0], [121.0, 104.0]], [[127.0, 139.5], [127.0, 214.0]]]"
4976.json,[]
2908.json,"[[[78.0, 133.0], [78.0, 192.0]], [[127.0, 192.0], [127.0, 135.5]]]"
1627.json,"[[[189.0, 65.0], [144.0, 65.0]], [[131.5, 136.0], [131.5, 190.0]], [[189.0, 190.0], [189.0, 139.0]], [[189.0, 115.0], [189.0, 65.0]]]"
4425.json,"[[[164.0, 180.0], [164.0, 137.0]]]"
612.json,"[[[88.0, 196.0], [140.0, 196.0]], [[164.0, 196.0], [212.0, 196.0]]]"
1277.json,"[[[133.0, 217.0], [133.0, 135.5]], [[88.0, 78.0], [88.0, 125.0]]]"
4075.json,"[[[132.0, 152.0], [132.0, 203.0]], [[187.0, 203.0], [187.0, 147.0]], [[187.0, 123.0], [187.0, 68.0]]]"
242.json,"[[[117.0, 159.0], [117.0, 205.0]]]"
2772.json,"[[[82.0, 132.0], [133.0, 132.0]], [[142.0, 63.0], [82.0, 63.0]]]"
3860.json,"[[[178.0, 145.0], [178.0, 92.0]]]"
868.json,"[[[183.0, 136.0], [183.0, 87.0]]]"
2288.json,[]
33.json,"[[[61.0, 114.0], [61.0, 160.0]]]"
2322.json,"[[[132.0, 158.0], [193.0, 158.0]], [[193.0, 107.0], [132.0, 107.0]]]"
3163.json,"[[[71.0, 125.0], [71.0, 178.0]]]"
491.json,"[[[178.0, 99.5], [116.0, 99.5]], [[75.0, 54.0], [75.0, 100.0]]]"
3499.json,[]
3533.json,"[[[167.5, 102.0], [112.0, 102.0]], [[105.0, 151.0], [150.0, 151.0]]]"
4219.json,"[[[179.0, 193.0], [179.0, 145.0]], [[179.0, 121.0], [179.0, 73.0]], [[133.0, 73.0], [133.0, 120.0]]]"
3026.json,"[[[185.0, 89.5], [109.0, 89.5]], [[123.0, 139.0], [123.0, 192.0]]]"
4649.json,"[[[129.0, 176.0], [129.0, 112.0]]]"
3476.json,"[[[87.0, 134.0], [87.0, 182.0]]]"
184.json,[]
2637.json,"[[[171.0, 137.0], [128.0, 137.0]], [[89.0, 152.0], [89.0, 201.0]], [[188.0, 201.0], [188.0, 158.0]]]"
3925.json,"[[[100.0, 137.0], [148.0, 137.0]]]"
1918.json,[]
2267.json,"[[[98.5, 62.0], [98.5, 107.0]]]"
887.json,"[[[148.5, 126.5], [148.5, 172.0]]]"
2210.json,"[[[165.0, 158.0], [165.0, 90.0]]]"
2640.json,"[[[183.0, 112.0], [183.0, 68.0]], [[122.0, 129.5], [122.0, 186.0]]]"
3952.json,"[[[150.0, 94.5], [150.0, 37.0]], [[88.0, 37.0], [88.0, 92.0]], [[69.0, 92.0], [69.0, 135.0]]]"
3401.json,[]
409.json,"[[[203.0, 58.0], [143.0, 58.0]], [[152.0, 135.0], [203.0, 135.0]]]"
3051.json,"[[[102.0, 134.5], [102.0, 203.0]]]"
4794.json,"[[[167.0, 66.0], [121.0, 66.0]], [[97.0, 66.0], [51.0, 66.0]], [[167.0, 111.5], [167.0, 66.0]]]"
1596.json,"[[[176.0, 99.0], [130.0, 99.0]], [[157.0, 197.0], [157.0, 131.0]]]"
1083.json,"[[[56.0, 59.0], [56.0, 112.0]]]"
4281.json,[]
1579.json,[]
3544.json,"[[[136.5, 139.0], [211.0, 139.0]], [[161.0, 83.0], [115.0, 83.0]], [[115.0, 97.0], [69.0, 97.0]]]"
1129.json,[]
3114.json,"[[[134.5, 177.0], [134.5, 127.0]]]"
1980.json,"[[[122.0, 146.5], [122.0, 208.0]]]"
44.json,[]
2355.json,"[[[134.0, 143.0], [134.0, 83.0]], [[76.0, 130.0], [76.0, 192.0]]]"
2705.json,"[[[163.0, 186.0], [163.0, 140.0]], [[94.0, 137.0], [94.0, 186.0]]]"
3817.json,"[[[131.0, 80.0], [131.0, 124.0]]]"
4002.json,"[[[107.0, 196.0], [163.0, 196.0]], [[165.0, 110.5], [117.0, 110.5]], [[117.0, 142.0], [48.0, 142.0]]]"
235.json,"[[[85.0, 167.0], [85.0, 210.0]], [[138.0, 210.0], [138.0, 128.5]]]"
1200.json,"[[[146.0, 121.5], [146.0, 72.0]], [[87.0, 54.0], [87.0, 97.0]]]"
4452.json,[]
3397.json,"[[[181.0, 145.0], [181.0, 101.0]], [[118.0, 65.0], [118.0, 116.0]]]"
665.json,"[[[143.0, 100.5], [143.0, 45.0]], [[91.0, 45.0], [91.0, 99.0]]]"
1650.json,[]
4901.json,"[[[129.0, 121.0], [129.0, 170.0]], [[189.0, 170.0], [189.0, 121.0]]]"
2586.json,"[[[68.0, 49.0], [68.0, 109.0]]]"
2569.json,[]
4844.json,"[[[76.0, 170.5], [128.0, 170.5]], [[128.0, 170.5], [128.0, 109.0]]]"
2093.json,"[[[182.0, 143.0], [182.0, 77.0]], [[122.0, 131.5], [122.0, 208.0]]]"
2139.json,"[[[155.0, 215.0], [155.0, 119.0]], [[98.0, 119.0], [98.0, 168.0]]]"
3378.json,"[[[107.0, 125.5], [205.0, 125.5]]]"
1345.json,"[[[131.0, 198.0], [131.0, 137.5]]]"
2990.json,"[[[73.0, 38.0], [73.0, 90.0]], [[73.0, 114.0], [73.0, 167.0]]]"
3682.json,"[[[104.0, 60.0], [104.0, 122.0]]]"
4147.json,"[[[142.0, 113.0], [142.0, 68.0]], [[99.0, 164.0], [99.0, 208.0]]]"
370.json,[]
3728.json,"[[[193.0, 71.0], [130.0, 71.0]], [[106.0, 71.0], [61.0, 71.0]], [[61.0, 130.0], [134.0, 130.0]], [[162.5, 152.0], [162.5, 102.0]]]"
1715.json,"[[[126.0, 151.0], [71.0, 151.0]], [[71.0, 201.0], [116.0, 201.0]], [[140.0, 201.0], [186.0, 201.0]], [[186.0, 201.0], [186.0, 151.0]]]"
4517.json,"[[[109.0, 137.5], [109.0, 207.0]]]"
720.json,"[[[96.0, 185.0], [161.0, 185.0]]]"
4239.json,"[[[84.0, 40.0], [84.0, 88.0]]]"
3006.json,"[[[187.0, 80.0], [142.5, 80.0]], [[143.0, 159.0], [187.0, 159.0]], [[125.0, 116.0], [125.0, 159.0]]]"
1191.json,"[[[71.0, 74.0], [71.0, 132.0]], [[71.0, 156.0], [71.0, 215.0]], [[127.0, 215.0], [127.0, 134.0]]]"
4669.json,"[[[181.0, 66.0], [130.0, 66.0]], [[114.0, 80.0], [114.0, 131.0]]]"
4393.json,"[[[129.0, 75.0], [80.0, 75.0]], [[103.0, 99.5], [103.0, 159.0]]]"
3456.json,"[[[93.0, 142.0], [138.0, 142.0]]]"
2617.json,"[[[130.0, 193.0], [130.0, 133.5]]]"
1938.json,"[[[196.0, 71.0], [140.0, 71.0]]]"
3905.json,"[[[153.0, 216.0], [153.0, 137.0]], [[93.0, 145.0], [93.0, 216.0]]]"
1892.json,"[[[120.0, 109.0], [120.0, 155.0]]]"
2247.json,"[[[136.0, 221.0], [136.0, 155.0]], [[136.0, 143.0], [136.0, 98.0]], [[89.0, 80.0], [89.0, 127.0]]]"
2752.json,"[[[113.0, 37.0], [67.0, 37.0]]]"
3840.json,"[[[117.0, 212.0], [117.0, 143.0]]]"
848.json,"[[[153.0, 113.5], [153.0, 60.0]], [[87.0, 60.0], [87.0, 120.0]]]"
13.json,"[[[127.0, 136.0], [127.0, 185.0]]]"
2302.json,"[[[165.0, 62.0], [118.0, 62.0]], [[133.0, 152.0], [133.0, 195.0]]]"
3143.json,"[[[155.0, 99.5], [155.0, 40.0]], [[89.0, 40.0], [89.0, 87.0]]]"
4686.json,"[[[203.0, 182.0], [203.0, 132.0]]]"
1484.json,"[[[151.0, 134.0], [151.0, 184.0]], [[201.0, 184.0], [201.0, 137.0]], [[201.0, 113.0], [201.0, 66.0]]]"
3513.json,"[[[106.0, 145.0], [106.0, 70.0]]]"
4956.json,"[[[129.5, 105.0], [74.0, 105.0]]]"
2181.json,"[[[143.0, 97.5], [93.0, 97.5]], [[181.0, 106.0], [181.0, 62.0]]]"
2928.json,"[[[177.0, 107.0], [128.0, 107.0]], [[132.0, 173.0], [177.0, 173.0]]]"
1607.json,"[[[49.0, 64.0], [49.0, 111.0]], [[49.0, 135.0], [49.0, 182.0]], [[159.5, 151.5], [159.5, 82.0]]]"
4405.json,"[[[123.0, 214.0], [123.0, 130.0]], [[146.5, 130.0], [146.5, 81.0]], [[70.0, 77.0], [70.0, 146.0]], [[70.0, 170.0], [70.0, 214.0]]]"
632.json,"[[[155.0, 154.0], [155.0, 104.0]], [[130.0, 86.0], [130.0, 129.0]]]"
798.json,"[[[105.0, 169.5], [160.0, 169.5]]]"
1257.json,"[[[165.0, 84.0], [165.0, 28.0]], [[105.0, 61.0], [105.0, 108.0]]]"
2882.json,"[[[96.0, 157.5], [152.0, 157.5]], [[78.0, 111.0], [78.0, 158.0]], [[96.0, 204.0], [96.0, 157.5]]]"
3790.json,"[[[80.0, 109.5], [147.0, 109.5]], [[147.0, 109.5], [147.0, 200.0]], [[201.0, 181.0], [201.0, 132.0]], [[201.0, 108.0], [201.0, 59.0]]]"
4055.json,"[[[65.0, 63.0], [65.0, 106.0]], [[65.0, 130.0], [65.0, 174.0]], [[120.5, 174.0], [120.5, 126.0]]]"
262.json,[]
4540.json,"[[[146.5, 154.0], [146.5, 108.0]]]"
3285.json,"[[[106.0, 124.5], [106.0, 182.0]]]"
777.json,"[[[71.0, 163.0], [120.0, 163.0]], [[136.5, 118.5], [136.5, 67.0]]]"
1742.json,"[[[181.0, 124.0], [131.0, 124.0]], [[175.0, 218.0], [175.0, 155.0]]]"
4110.json,"[[[161.0, 76.0], [161.0, 30.0]]]"
327.json,"[[[57.0, 56.0], [57.0, 103.0]], [[57.0, 127.0], [57.0, 174.0]], [[112.0, 174.0], [112.0, 121.0]]]"
1312.json,"[[[73.0, 202.5], [128.0, 202.5]], [[73.0, 140.0], [73.0, 202.5]], [[128.0, 202.0], [128.0, 146.5]]]"
2494.json,[]
4813.json,"[[[126.0, 172.0], [126.0, 104.0]]]"
2251.json,"[[[117.0, 52.0], [117.0, 109.0]], [[126.0, 141.0], [126.0, 225.0]]]"
1884.json,[]
3913.json,"[[[137.0, 108.0], [86.0, 108.0]]]"
2601.json,"[[[131.0, 197.0], [131.0, 152.0]]]"
4385.json,"[[[81.0, 173.5], [137.0, 173.5]], [[137.0, 173.0], [137.0, 115.0]]]"
3440.json,"[[[79.0, 203.5], [135.0, 203.5]], [[135.0, 167.0], [135.0, 105.0]]]"
1187.json,"[[[134.0, 216.0], [134.0, 166.0]]]"
448.json,[]
3010.json,"[[[131.0, 173.0], [131.0, 110.0]]]"
3505.json,"[[[125.5, 77.0], [75.0, 77.0]]]"
1538.json,"[[[111.0, 53.0], [111.0, 111.0]], [[111.0, 138.5], [111.0, 204.0]], [[160.0, 204.0], [160.0, 159.0]], [[160.0, 147.0], [160.0, 99.0]]]"
1492.json,"[[[150.0, 54.0], [96.0, 54.0]], [[124.0, 183.0], [124.0, 109.0]]]"
3155.json,"[[[123.0, 175.0], [123.0, 129.0]]]"
4690.json,"[[[85.0, 125.0], [137.0, 125.0]]]"
1168.json,[]
2314.json,"[[[162.0, 194.0], [162.0, 150.0]]]"
3856.json,"[[[133.0, 68.0], [85.0, 68.0]], [[133.0, 189.0], [133.0, 125.0]]]"
2744.json,"[[[134.0, 184.0], [134.0, 140.5]]]"
274.json,[]
3786.json,"[[[144.0, 109.0], [101.0, 109.0]], [[100.0, 132.5], [100.0, 197.0]], [[181.0, 133.0], [181.0, 88.0]]]"
4043.json,"[[[124.0, 132.5], [124.0, 190.0]]]"
2894.json,"[[[139.0, 66.0], [73.0, 66.0]]]"
1241.json,"[[[160.0, 125.0], [160.0, 73.0]], [[121.0, 152.0], [121.0, 208.0]]]"
624.json,"[[[129.0, 143.0], [129.0, 206.0]]]"
4413.json,"[[[130.0, 48.0], [130.0, 97.0]]]"
1611.json,[]
2197.json,"[[[84.0, 105.0], [84.0, 170.0]], [[148.0, 231.0], [148.0, 140.5]]]"
4940.json,"[[[154.0, 77.5], [89.0, 77.5]], [[96.0, 111.0], [96.0, 157.0]], [[154.0, 204.0], [154.0, 153.0]]]"
2528.json,"[[[40.0, 155.0], [93.0, 155.0]]]"
4805.json,"[[[122.0, 42.0], [122.0, 97.5]], [[122.0, 131.5], [122.0, 196.0]]]"
2178.json,"[[[98.0, 131.5], [98.0, 209.0]], [[158.0, 209.0], [158.0, 133.0]]]"
2482.json,[]
1304.json,"[[[121.0, 129.5], [121.0, 181.0]]]"
3339.json,"[[[61.0, 135.0], [61.0, 183.0]], [[116.0, 183.0], [116.0, 122.0]]]"
331.json,"[[[185.0, 93.5], [93.0, 93.5]], [[117.0, 119.0], [117.0, 203.0]]]"
4106.json,"[[[127.0, 156.5], [127.0, 217.0]]]"
1754.json,"[[[190.0, 70.0], [130.0, 70.0]], [[140.5, 140.0], [190.0, 140.0]]]"
3769.json,"[[[120.0, 60.0], [120.0, 112.0]]]"
761.json,"[[[106.0, 131.0], [149.0, 131.0]], [[175.0, 109.0], [175.0, 52.0]]]"
4556.json,"[[[77.0, 172.0], [127.0, 172.0]]]"
3293.json,"[[[138.5, 146.5], [138.5, 196.0]], [[196.0, 196.0], [196.0, 143.0]], [[196.0, 119.0], [196.0, 67.0]]]"
1580.json,"[[[159.0, 107.0], [115.0, 107.0]], [[117.0, 145.5], [117.0, 204.0]]]"
4278.json,"[[[173.0, 123.5], [173.0, 170.0]]]"
3047.json,[]
4782.json,"[[[107.5, 134.5], [107.5, 183.0]]]"
4628.json,"[[[187.0, 67.0], [117.0, 67.0]]]"
3417.json,"[[[75.0, 137.0], [128.0, 137.0]], [[129.5, 79.0], [85.0, 79.0]]]"
3944.json,[]
1979.json,"[[[86.0, 136.5], [146.0, 136.5]]]"
2656.json,"[[[143.0, 73.0], [143.0, 126.0]]]"
2206.json,"[[[152.0, 122.0], [152.0, 72.0]], [[127.0, 19.0], [127.0, 63.0]]]"
3801.json,"[[[116.5, 129.0], [71.0, 129.0]], [[71.0, 191.0], [130.0, 191.0]], [[176.0, 170.0], [176.0, 125.0]]]"
2713.json,"[[[79.0, 125.0], [130.0, 125.0]]]"
809.json,[]
2343.json,"[[[133.0, 202.0], [133.0, 136.5]]]"
52.json,"[[[82.0, 67.0], [82.0, 120.0]]]"
1996.json,"[[[125.0, 144.0], [125.0, 198.0]], [[189.0, 198.0], [189.0, 140.0]], [[189.0, 116.0], [189.0, 59.0]]]"
3102.json,"[[[130.0, 105.0], [130.0, 180.0]]]"
4297.json,"[[[65.0, 84.0], [65.0, 137.0]], [[65.0, 161.0], [65.0, 214.0]], [[119.0, 214.0], [119.0, 147.0]]]"
3552.json,[]
1095.json,"[[[189.0, 64.0], [141.0, 64.0]], [[189.0, 190.0], [189.0, 139.0]], [[189.0, 115.0], [189.0, 64.0]]]"
2590.json,"[[[85.0, 102.0], [128.0, 102.0]], [[150.0, 42.0], [100.0, 42.0]], [[152.0, 140.5], [152.0, 97.0]]]"
4917.json,"[[[132.0, 204.0], [132.0, 158.0]], [[100.0, 102.0], [100.0, 149.0]]]"
1646.json,"[[[83.0, 72.0], [83.0, 117.0]], [[83.0, 141.0], [83.0, 186.0]]]"
2969.json,"[[[131.0, 148.0], [131.0, 206.0]], [[187.0, 206.0], [187.0, 152.0]], [[187.0, 128.0], [187.0, 74.0]]]"
389.json,"[[[96.0, 198.0], [158.0, 198.0]], [[203.0, 160.0], [157.0, 160.0]], [[103.0, 143.0], [35.0, 143.0]], [[139.0, 160.0], [139.0, 113.0]]]"
673.json,"[[[149.0, 139.0], [101.0, 139.0]], [[83.0, 163.5], [154.0, 163.5]], [[149.0, 96.0], [149.0, 139.0]]]"
4444.json,"[[[145.0, 48.0], [100.0, 48.0]], [[117.0, 104.0], [195.0, 104.0]]]"
3381.json,"[[[140.0, 71.0], [90.0, 71.0]], [[144.5, 170.0], [144.5, 95.5]]]"
1216.json,"[[[135.5, 198.0], [135.5, 141.0]]]"
223.json,"[[[137.0, 189.0], [180.0, 189.0]], [[142.5, 127.0], [142.5, 81.0]]]"
4014.json,"[[[128.0, 147.5], [128.0, 205.0]]]"
736.json,"[[[73.0, 138.0], [73.0, 181.0]]]"
4501.json,"[[[154.0, 119.0], [154.0, 74.0]]]"
1703.json,[]
366.json,[]
3694.json,[]
4151.json,"[[[148.0, 119.0], [89.0, 119.0]], [[104.0, 150.5], [104.0, 200.0]]]"
2986.json,[]
1353.json,"[[[170.5, 117.0], [118.0, 117.0]], [[170.5, 193.0], [170.5, 117.0]]]"
2085.json,"[[[127.0, 141.0], [127.0, 190.0]], [[178.0, 190.0], [178.0, 142.0]], [[178.0, 118.0], [178.0, 71.0]]]"
4852.json,"[[[130.0, 182.0], [130.0, 139.0]], [[105.0, 77.0], [105.0, 125.0]]]"
1847.json,"[[[148.0, 206.0], [148.0, 142.5]]]"
2768.json,"[[[126.0, 128.0], [126.0, 187.0]]]"
872.json,"[[[151.0, 168.0], [151.0, 110.0]], [[99.0, 120.0], [99.0, 168.0]]]"
2292.json,"[[[105.5, 66.0], [105.5, 112.0]], [[128.0, 112.0], [128.0, 175.0]]]"
2338.json,"[[[152.0, 107.0], [152.0, 52.0]]]"
29.json,"[[[164.0, 136.5], [164.0, 81.0]], [[108.5, 81.0], [108.5, 170.0]]]"
3179.json,"[[[83.0, 42.0], [83.0, 86.0]], [[83.0, 110.0], [83.0, 154.0]], [[154.0, 116.0], [154.0, 70.0]]]"
1144.json,"[[[110.0, 142.0], [110.0, 197.0]]]"
171.json,[]
3483.json,"[[[215.0, 153.0], [215.0, 107.0]]]"
4346.json,"[[[134.0, 153.0], [187.0, 153.0]], [[146.0, 75.0], [146.0, 130.0]]]"
3529.json,[]
